account,flag,Amount_of_sent,Amount_of_received,Total_ETH_sent,Total_ETH_received,Max_ETH_sent,Min_ETH_sent,Avg_ETH_sent,Max_ETH_received,Min_ETH_received,Avg_ETH_received,Total_tokentransfer_sent,Total_tokentransfer_received,Gas_from_ac,Gas_to_ac,Gas_fee_paid,Avg_day_sent,Avg_day_received,Avg_time_sent,Avg_time_received,Unique_sent,Unique_received,Unique_sent_token,Unique_received_token
a18190,0,2,4,1.6E+16,1.9E+16,1E+16,6E+15,8E+15,8E+15,1E+15,4.75E+15,0,0,85748,84000,9.90389E+15,44060.64038,22030.32019,2.145665509,1.079933449,1,1,0,0
a30104,0,3,4,3.622E+19,2.2123E+19,2.192E+19,5E+18,1.20733E+19,7.52169E+18,1.81783E+18,5.53076E+18,0,0,63000,84000,6.7914E+15,44028.55103,33021.41327,30.43833333,22.64052662,3,1,0,0
a24862,0,4,2,3.44193E+18,2.44497E+18,1.49937E+18,3.94853E+17,8.60482E+17,1.5E+18,9.44973E+17,1.22249E+18,0,0,84000,42000,3.045E+15,43983.79207,87967.58414,11.02869213,9.626822917,3,2,0,0
a27262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05018,0,1,0,0,0,0,0,0,0,0,0,1,0,200000,0,3.6E+15,43956.42374,0,0,0,1,0,1,0
a10720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00891,0,26,4,1.32429E+20,4.3503E+19,2.28E+19,0,5.09343E+18,1.98566E+19,0,1.08758E+19,18,1,4023304,113000,1.70442E+18,44076.07578,286494.4926,0.155415331,0.76525463,10,4,8,1
a26913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a01019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27366,0,5,5,4.117E+18,6.882E+18,2E+18,2E+16,8.234E+17,2.719E+18,1E+18,1.3764E+18,0,0,105000,105000,1.6863E+16,44081.04349,44081.04349,0.620835648,0.611509259,4,4,0,0
a07056,0,3,3,1.18486E+17,6.97012E+16,5E+16,3E+16,3.94954E+16,4.36134E+16,1.10168E+16,2.32337E+16,0,0,343250,92000,1.39243E+16,44044.08586,44044.08586,12.81708719,12.6533179,2,3,0,0
a30158,0,78,3,3.0864E+19,3.8E+17,2.85E+18,0,3.95692E+17,2.1E+17,2E+16,1.26667E+17,46,0,12728546,63000,2.60822E+17,43986.32246,1143644.384,0.712809087,16.19702546,6,3,1,0
a13179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09430,0,7,3,4.52E+17,4.8601E+17,8E+16,2E+15,6.45714E+16,3.8601E+17,2E+16,1.62003E+17,0,0,571548,92000,3.36867E+16,44036.18254,102751.0926,1.974588294,0.965459105,7,2,0,0
a22479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04998,0,1,0,0,0,0,0,0,0,0,0,1,0,140000,0,1.4E+15,43961.94414,0,0,0,1,0,1,0
a23859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14014,0,2,2,0,1.13E+16,0,0,0,8.6E+15,2.7E+15,5.65E+15,2,0,200000,42000,1.13E+16,44029.36339,44029.36339,6.123136574,6.122795139,1,2,1,0
a17371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22788,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100000,0,0,0,0,0,0,1,0,1
a11563,0,12,35,4.26E+18,4.13739E+18,1E+18,1E+17,3.55E+17,3.9735E+17,1.00277E+16,1.18211E+17,0,0,252000,1750000,1.8144E+16,44008.87795,15088.75815,9.377006173,3.579993056,12,1,0,0
a08248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11555,0,2,0,0,0,0,0,0,0,0,0,2,0,181082,0,3.16985E+15,43977.81442,0,15.10092593,0,2,0,2,0
a06233,0,18,23,2.35897E+18,2.66335E+18,4.9553E+17,0,1.31054E+17,6.26E+17,2.5E+14,1.15798E+17,1,0,458111,828000,2.30596E+16,44019.88702,34450.34636,5.390297711,3.859794686,16,12,1,0
a00131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21827,0,1,1,0,3.5397E+15,0,0,0,3.5397E+15,3.5397E+15,3.5397E+15,1,0,111300,21000,4.37743E+15,44024.13648,44024.13648,0,0,1,1,1,0
a05966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25126,0,23,5,4.73333E+15,2.2E+16,4.73333E+15,0,2.05797E+14,5E+15,2E+15,4.4E+15,22,0,1341000,150000,3.17537E+16,43981.54976,202315.1289,3.918096316,6.622020833,2,2,1,0
a26982,0,6,0,0,0,0,0,0,0,0,0,6,0,150000,0,1.3E+15,43962.59744,0,2.19461034,0,1,0,1,0
a07360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14853,0,6,129,2.61E+20,2.60892E+20,5E+19,2.6E+19,4.35E+19,8.20337E+18,1.01865E+17,2.02242E+18,0,0,126000,6500000,9.90692E+15,44016.95684,2047.300318,12.66224344,0.988700115,1,2,0,0
a02589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20484,0,1,1,5E+16,5.9E+16,5E+16,5E+16,5E+16,5.9E+16,5.9E+16,5.9E+16,0,0,441828,100000,8.4831E+15,43966.80938,43966.80938,0,0,1,1,0,0
a26645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08874,0,1,42,1E+19,2.06312E+18,1E+19,1E+19,1E+19,5.02109E+16,1.00512E+16,4.9122E+16,0,0,21000,2900000,9.87E+14,44045.81127,1048.709792,0,2.969811784,1,2,0,0
a03036,0,0,1,0,0,0,0,0,0,0,0,0,1,0,100000,0,0,0,0,0,0,1,0,1
a06735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05707,0,36,0,2.98456E+18,0,2.11214E+17,5E+15,8.29046E+16,0,0,0,0,0,756000,0,3.9963E+16,44025.07628,0,2.809787166,0,29,0,0,0
a27474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00213,0,3,3,2.0893E+16,3.4E+16,2.0893E+16,0,6.96432E+15,2E+16,4E+15,1.13333E+16,2,0,897928,1200000,2.58004E+16,43990.99115,43990.99115,10.44112269,4.116558642,2,2,1,0
a14485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05463,0,1,3,0,7.404E+16,0,0,0,2.468E+16,2.468E+16,2.468E+16,1,0,105000,1260000,2.4675E+16,44055.58149,14685.19383,0,0.000227623,1,1,1,0
a25313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a24818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11741,0,1,0,2.17865E+14,0,2.17865E+14,2.17865E+14,2.17865E+14,0,0,0,0,0,21000,0,1.05E+14,43957.19958,0,0,0,1,0,0,0
a20714,0,2,1,8.4E+15,1.6E+16,8.4E+15,0,4.2E+15,1.6E+16,1.6E+16,1.6E+16,1,0,221000,21000,1.6882E+16,44037.83851,88075.67703,1.075387731,0,2,1,1,0
a18936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a29832,0,0,6,0,2.19504E+18,0,0,0,6.31648E+17,6.86029E+16,3.6584E+17,0,0,0,540000,0,0,0,0,16.7376331,0,6,0,0
a25409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04853,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19430,0,0,5,0,1.10535E+18,0,0,0,2.80983E+17,1.34056E+17,2.2107E+17,0,0,0,250000,0,0,0,0,5.602944444,0,1,0,0
a15860,0,3,2,5.66463E+18,4.66708E+18,4.66494E+18,0,1.88821E+18,4.4928E+18,1.74284E+17,2.33354E+18,1,0,98197,84000,2.66081E+15,43984.30594,65976.45891,19.22660108,4.439548611,3,1,1,0
a28300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27138,0,4,2,0,3.3E+15,0,0,0,2.2E+15,1.1E+15,1.65E+15,4,0,360000,180000,6.02353E+15,43965.2475,87930.49499,3.636096644,3.339172454,1,1,1,0
a19202,0,1,0,5E+16,0,5E+16,5E+16,5E+16,0,0,0,0,0,83361,0,5.00166E+14,43955.96008,0,0,0,1,0,0,0
a27425,0,2,2,1.38015E+17,7.09E+16,1.38015E+17,0,6.90076E+16,4.57E+16,2.52E+16,3.545E+16,1,0,42000,46000,8.4E+14,43983.38707,43983.38707,9.64478588,8.843622685,2,2,1,0
a08820,0,1,1,5.50633E+15,7.17583E+15,5.50633E+15,5.50633E+15,5.50633E+15,7.17583E+15,7.17583E+15,7.17583E+15,0,0,21000,21000,1.6695E+15,44060.18557,44060.18557,0,0,1,1,0,0
a03901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20328,0,16,4,2.05E+18,7.30017E+18,2E+18,0,1.28125E+17,5E+18,1.17061E+17,1.82504E+18,12,0,1160259,351000,1.29776E+17,44066.20424,176264.8169,0.805114294,2.941160301,5,3,2,0
a07617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00745,0,2,1,5.18083E+15,1.14E+16,5.18083E+15,0,2.59042E+15,1.14E+16,1.14E+16,1.14E+16,1,0,221000,21000,1.2387E+16,44028.86304,88057.72609,3.290011574,0,2,1,1,0
a23043,0,1,1,0,1E+16,0,0,0,1E+16,1E+16,1E+16,1,0,100000,100000,2.6E+15,43977.81275,43977.81275,0,0,1,1,1,0
a28083,0,1,0,0,0,0,0,0,0,0,0,1,0,299801,0,1.94271E+16,44028.48157,0,0,0,1,0,1,0
a01289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28536,0,4,2,1.04759E+17,1.48555E+17,5E+16,1.7979E+15,2.61897E+16,8.44586E+16,6.40968E+16,7.42777E+16,0,0,723579,42000,3.37114E+16,44021.10534,88042.21067,17.48848669,18.06765625,3,2,0,0
a30371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07488,0,1,4,2.9913E+18,1.861E+18,2.9913E+18,2.9913E+18,2.9913E+18,7.37E+17,1.5E+17,4.6525E+17,0,0,90000,84000,6.00885E+14,43995.24184,10998.81046,0,15.20048611,1,3,0,0
a15333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25735,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00076,0,1,1,0,2.6E+15,0,0,0,2.6E+15,2.6E+15,2.6E+15,1,0,100000,21000,2.6E+15,44007.92804,44007.92804,0,0,1,1,1,0
a06054,0,2,5,3.24737E+18,4.03321E+18,1.75849E+18,1.48888E+18,1.62368E+18,8.86178E+17,6.19645E+17,8.06641E+17,0,0,42000,105000,1.2831E+16,44069.6497,17627.85988,6.524091435,2.623157407,1,1,0,0
a05097,0,0,1,0,1.7E+16,0,0,0,1.7E+16,1.7E+16,1.7E+16,0,0,0,41000,0,0,0,0,0,0,1,0,0
a04398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a13514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25232,0,1,1,2.052E+17,2.262E+17,2.052E+17,2.052E+17,2.052E+17,2.262E+17,2.262E+17,2.262E+17,0,0,166098,21000,8.6371E+15,44026.55459,44026.55459,0,0,1,1,0,0
a03884,0,1,1,7.81123E+19,7.8112E+19,7.81123E+19,7.81123E+19,7.81123E+19,7.8112E+19,7.8112E+19,7.8112E+19,0,0,21000,210000,2.1E+14,43961.45247,43961.45247,0,0,1,1,0,0
a17185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a06970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a27862,0,1,1,8.96298E+16,1.76867E+18,8.96298E+16,8.96298E+16,8.96298E+16,1.76867E+18,1.76867E+18,1.76867E+18,0,0,21000,21000,2.478E+15,44082.7964,44082.7964,0,0,1,1,0,0
a05749,0,3,60,3.05066E+18,4.89907E+18,1.0204E+18,1.01426E+18,1.01689E+18,1.3553E+17,5.66E+16,8.16512E+16,0,0,63000,1436400,1.34403E+15,43995.3954,2199.76977,18.35907793,2.099921296,1,1,0,0
a25998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28935,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12556,0,1,0,3.3E+17,0,3.3E+17,3.3E+17,3.3E+17,0,0,0,0,0,21000,0,1.722E+15,44037.46223,0,0,0,1,0,0,0
a26967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a21169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a26343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a12361,0,8,1,4.72529E+16,1.62392E+15,2.52529E+16,0,5.90662E+15,1.62392E+15,1.62392E+15,1.62392E+15,6,0,588342,21000,2.25195E+16,43997.90072,351983.2058,8.371132813,0,3,1,2,0
a13868,0,0,1,0,1E+15,0,0,0,1E+15,1E+15,1E+15,0,0,0,21000,0,0,0,0,0,0,1,0,0
a27911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16217,0,0,1,0,1E+15,0,0,0,1E+15,1E+15,1E+15,0,0,0,21000,0,0,0,0,0,0,1,0,0
a14967,0,9,15,1.33E+18,1.41603E+18,3.8E+17,1E+16,1.47778E+17,1.05113E+17,5.20866E+16,9.44022E+16,0,0,189000,750000,2.17371E+16,44027.39008,26416.43405,12.97834748,8.043032407,6,1,0,0
a22707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28218,0,0,9,0,8.021E+17,0,0,0,4.01323E+17,0,8.91222E+16,0,6,0,665078,0,0,0,0,6.542740484,0,4,0,1
a09322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10494,0,1,0,4.84203E+18,0,4.84203E+18,4.84203E+18,4.84203E+18,0,0,0,0,0,21000,0,2.1819E+15,44062.11084,0,0,0,1,0,0,0
a00531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a03755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22051,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a19733,0,4,19,1.43E+18,1.54079E+18,7.9E+17,1.7E+17,3.575E+17,1.0651E+17,1.00438E+16,8.10941E+16,0,0,84000,950000,9.87454E+15,44051.27169,9273.951935,11.06381076,6.379209917,1,1,0,0
a11847,0,1,0,7.92337E+16,0,7.92337E+16,7.92337E+16,7.92337E+16,0,0,0,0,0,21000,0,2.32155E+14,43956.55962,0,0,0,1,0,0,0
a17955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04160,0,1,3,1E+19,3.37455E+19,1E+19,1E+19,1E+19,1.39445E+19,9.8E+18,1.12485E+19,0,0,21000,270000,4.137E+15,44074.92373,14691.64124,0,4.166682099,1,3,0,0
a00345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30015,0,3,51,1.78E+18,2.6671E+18,1E+18,2.3E+17,5.93333E+17,1.59868E+17,1.00303E+16,5.22961E+16,0,0,63000,2550000,2.079E+15,43993.73533,2587.866784,10.0493017,2.435717593,3,1,0,0
a12247,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a02135,0,1,2,0,4E+15,0,0,0,2E+15,2E+15,2E+15,1,0,60000,42000,3.84E+15,43997.36584,21998.68292,0,0.006400463,1,1,1,0
a23192,0,8,1,1.73552E+18,2.495E+18,9E+17,0,2.16941E+17,2.495E+18,2.495E+18,2.495E+18,6,0,429860,30000,2.06858E+16,43999.19817,351993.5853,8.353553241,0,7,1,6,0
a27086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a05999,0,1,0,2.96443E+16,0,2.96443E+16,2.96443E+16,2.96443E+16,0,0,0,0,0,21000,0,2.31E+14,43968.7881,0,0,0,1,0,0,0
a01374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a20617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a16220,0,17,18,4.25359E+19,4.25634E+19,3.54472E+19,8.4671E+16,2.50211E+18,3.54481E+19,2.50521E+16,2.36463E+18,0,0,357000,736000,2.74993E+16,44055.98065,41608.42617,2.470507217,2.330610211,1,2,0,0
a22688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a22208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a11768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04801,0,1,0,1E+18,0,1E+18,1E+18,1E+18,0,0,0,0,0,2609673,0,2.08774E+16,43955.58791,0,0,0,1,0,0,0
a00451,0,1,0,0,0,0,0,0,0,0,0,1,0,50000,0,2.5E+14,43957.33655,0,0,0,1,0,1,0
a01975,1,3,0,1.06798E+20,0,4.67983E+19,2E+19,3.55994E+19,0,0,0,0,0,63000,0,1.10565E+15,43959.37912,0,0.001647377,0,1,0,0,0
a04112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a17537,0,0,89,0,8.57324E+18,0,0,0,1.71928E+17,5.00066E+16,9.63286E+16,0,0,0,4450000,0,0,0,0,1.425922285,0,1,0,0
a11751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09373,0,0,3,0,4.6613E+17,0,0,0,2.4605E+17,1.076E+16,1.55377E+17,0,0,0,63000,0,0,0,0,6.42400463,0,3,0,0
a29592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a25197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a30304,0,1,2,5.5E+16,6.5E+16,5.5E+16,5.5E+16,5.5E+16,4.5E+16,2E+16,3.25E+16,0,0,21000,42000,6.678E+15,44076.93059,22038.4653,0,0.009282407,1,1,0,0
a21197,0,1,0,0,0,0,0,0,0,0,0,1,0,140000,0,1.4E+15,43963.10501,0,0,0,1,0,1,0
a31185,0,1,0,9.4364E+15,0,9.4364E+15,9.4364E+15,9.4364E+15,0,0,0,0,0,21000,0,8.4E+13,43957.47514,0,0,0,1,0,0,0
a18929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a28876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a10001,0,12,12,4.91847E+19,4.92305E+19,3.5143E+19,7.34E+16,4.09873E+18,3.5146E+19,7.84E+16,4.10254E+18,0,0,252000,252000,9.63501E+15,44007.77605,44007.77605,5.965169753,5.964972994,3,12,0,0
a19880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a08243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a07701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a00264,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60000,0,0,0,0,0,0,1,0,1
a22134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a15885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a31213,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a09002,1,2,3,5.91412E+18,5.93558E+18,4.03171E+18,1.88241E+18,2.95706E+18,2.03717E+18,1.90341E+18,1.97853E+18,0,0,42000,132000,1.071E+15,44019.99161,29346.66108,2.099982639,0.934483025,2,3,0,0
a17373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a04937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a14415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a23075,0,12,2,1.86999E+20,1.872E+20,1.86999E+20,0,1.55832E+19,1.87E+20,2E+17,9.36E+19,11,0,852118,42000,1.11057E+17,44064.72603,264388.3562,2.447811535,12.94864005,3,1,2,0
a18099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a18251,0,36,129,2.378E+19,2.37491E+19,1.7E+18,1.9E+17,6.60556E+17,8.98316E+17,1.02787E+17,1.84101E+17,0,0,756000,6421000,8.21412E+16,44026.22166,12286.38744,3.385807935,0.987924652,3,2,0,0
a11758,0,0,1,0,1.00202E+16,0,0,0,1.00202E+16,1.00202E+16,1.00202E+16,0,0,0,50000,0,0,0,0,0,0,1,0,0
